453.843	100
637.428	225
747.579	252
539.516	203
111.151	479
759.818	161
527.277	96
502.799	191
747.579	166
563.994	162
551.755	131
404.887	94
551.755	97
612.95	115
772.057	189
147.868	454
453.843	142
747.579	143
62.195	492
551.755	290
