98.912	22
98.912	10
98.912	23
98.912	17
98.912	22
98.912	10
98.912	25
98.912	22
98.912	19
98.912	18
98.912	17
98.912	15
98.912	22
98.912	18
111.151	11
98.912	13
98.912	22
98.912	15
98.912	21
98.912	19
