270.258	37
1.0	199
392.648	32
331.453	18
331.453	19
404.887	47
331.453	63
331.453	66
282.497	20
245.78	55
233.541	63
258.019	28
331.453	24
258.019	26
282.497	56
270.258	28
233.541	51
270.258	30
37.717	195
306.975	23
