160.107	6
111.151	10
123.39	8
135.629	9
98.912	6
135.629	4
111.151	8
135.629	7
123.39	9
1.0	79
135.629	9
135.629	8
1.0	79
160.107	8
123.39	4
111.151	7
135.629	11
123.39	4
123.39	9
123.39	9
