49.956	92
160.107	18
221.302	13
184.585	11
172.346	18
184.585	33
196.824	18
233.541	12
221.302	15
160.107	55
1.0	99
209.063	23
355.931	13
196.824	25
147.868	51
160.107	19
306.975	9
49.956	94
294.736	24
172.346	25
