160.107	8
135.629	6
147.868	11
147.868	10
111.151	5
135.629	10
147.868	10
160.107	11
160.107	10
172.346	9
147.868	10
160.107	6
147.868	10
160.107	9
135.629	19
160.107	13
147.868	9
135.629	11
123.39	12
1.0	99
