62.195	1
62.195	4
62.195	3
62.195	2
62.195	3
62.195	1
62.195	4
62.195	1
62.195	2
62.195	2
62.195	1
62.195	6
62.195	0
62.195	0
62.195	0
62.195	4
62.195	2
62.195	2
62.195	1
62.195	2
