25.478	197
221.302	161
270.258	116
233.541	160
49.956	194
160.107	160
86.673	189
466.082	105
160.107	165
111.151	187
172.346	147
86.673	173
86.673	183
135.629	165
270.258	141
123.39	177
25.478	196
258.019	136
147.868	167
1.0	199
