245.78	16
1.0	79
74.434	70
258.019	30
172.346	29
209.063	9
196.824	9
1.0	79
209.063	17
135.629	10
160.107	11
282.497	7
1.0	79
135.629	52
245.78	12
111.151	52
1.0	79
221.302	18
135.629	27
233.541	19
