37.717	45
98.912	33
37.717	44
135.629	21
98.912	27
25.478	46
147.868	19
221.302	15
123.39	23
62.195	37
37.717	46
135.629	20
147.868	23
111.151	29
111.151	28
37.717	45
49.956	44
49.956	43
1.0	49
135.629	31
