196.824	120
172.346	115
221.302	117
1.0	999
196.824	127
221.302	117
160.107	96
1.0	999
184.585	106
172.346	107
196.824	110
209.063	107
209.063	111
209.063	104
184.585	109
209.063	113
209.063	114
209.063	121
196.824	115
172.346	105
