1.0	499
1.0	499
1.0	499
13.239	498
1.0	499
1.0	499
1.0	499
1.0	499
1.0	499
1.0	499
13.239	498
13.239	498
13.239	498
13.239	498
1.0	499
1.0	499
62.195	494
1.0	499
13.239	498
1.0	499
