25.478	497
123.39	485
98.912	486
37.717	495
1.0	499
1.0	499
135.629	484
25.478	496
86.673	489
49.956	493
245.78	451
49.956	493
1.0	499
98.912	481
98.912	490
13.239	498
98.912	484
49.956	493
49.956	493
147.868	477
