25.478	76
37.717	72
13.239	78
1.0	79
74.434	72
147.868	47
209.063	38
25.478	77
111.151	60
172.346	42
49.956	71
160.107	52
258.019	18
147.868	57
172.346	40
1.0	79
25.478	77
135.629	58
123.39	56
13.239	78
